{'GOS timestamp': '20240826T12:24:19.279742', 'GTR timestamp': 2150098824, 'Packet counter': 56395, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 4, 'Sensor 1': 1530079, 'Sensor 2': 1540239, 'Sensor 3': 1550032, 'Sensor 4': 1560201, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150182825, 'Packet counter': 56479, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530088, 'Sensor 2': 1550036, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150183825, 'Packet counter': 56480, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530087, 'Sensor 2': 1550036, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150184825, 'Packet counter': 56481, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530088, 'Sensor 2': 1550036, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150185825, 'Packet counter': 56482, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530087, 'Sensor 2': 1550036, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150188825, 'Packet counter': 56485, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 2, 'Sensor 1': 1530088, 'Sensor 2': 1550036, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150189825, 'Packet counter': 56486, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150190825, 'Packet counter': 56487, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150191825, 'Packet counter': 56488, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150192825, 'Packet counter': 56489, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150193825, 'Packet counter': 56490, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150194825, 'Packet counter': 56491, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150195825, 'Packet counter': 56492, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150198825, 'Packet counter': 56495, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150199825, 'Packet counter': 56496, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150200825, 'Packet counter': 56497, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150201825, 'Packet counter': 56498, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150202825, 'Packet counter': 56499, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150203825, 'Packet counter': 56500, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150204825, 'Packet counter': 56501, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150205825, 'Packet counter': 56502, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150208825, 'Packet counter': 56505, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150209825, 'Packet counter': 56506, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150210825, 'Packet counter': 56507, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150211825, 'Packet counter': 56508, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150212825, 'Packet counter': 56509, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150213825, 'Packet counter': 56510, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150214825, 'Packet counter': 56511, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150215825, 'Packet counter': 56512, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150218826, 'Packet counter': 56515, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530252, 'Sensor 2': 1550107, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150219825, 'Packet counter': 56516, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530252, 'Sensor 2': 1550107, 'Sensor 3': 1570192, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150220826, 'Packet counter': 56517, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530253, 'Sensor 2': 1550107, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150221825, 'Packet counter': 56518, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530253, 'Sensor 2': 1550108, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150222826, 'Packet counter': 56519, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530253, 'Sensor 2': 1550108, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150223826, 'Packet counter': 56520, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530253, 'Sensor 2': 1550108, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150224826, 'Packet counter': 56521, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530254, 'Sensor 2': 1550108, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150225826, 'Packet counter': 56522, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530254, 'Sensor 2': 1550108, 'Sensor 3': 1570193, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150228826, 'Packet counter': 56525, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 5, 'Sensor 1': 1530254, 'Sensor 2': 1540329, 'Sensor 3': 1550109, 'Sensor 4': 1560167, 'Sensor 5': 1570193, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150229826, 'Packet counter': 56526, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150230826, 'Packet counter': 56527, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150231826, 'Packet counter': 56528, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150232826, 'Packet counter': 56529, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150233826, 'Packet counter': 56530, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150234826, 'Packet counter': 56531, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150235826, 'Packet counter': 56532, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560168, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150238826, 'Packet counter': 56535, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 2, 'Sensor 1': 1540330, 'Sensor 2': 1560167, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150239826, 'Packet counter': 56536, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150240826, 'Packet counter': 56537, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150241826, 'Packet counter': 56538, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150242826, 'Packet counter': 56539, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150243826, 'Packet counter': 56540, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150244826, 'Packet counter': 56541, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150245826, 'Packet counter': 56542, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150248826, 'Packet counter': 56545, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 1, 'Sensor 1': 1540242, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150249826, 'Packet counter': 56546, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540242, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150250826, 'Packet counter': 56547, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540242, 'Sensor 2': 1560203, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150251826, 'Packet counter': 56548, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540242, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150252826, 'Packet counter': 56549, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540242, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150253826, 'Packet counter': 56550, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540241, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150254826, 'Packet counter': 56551, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540242, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150255826, 'Packet counter': 56552, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540241, 'Sensor 2': 1560202, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150258826, 'Packet counter': 56555, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 4, 'Sensor 1': 1530084, 'Sensor 2': 1540240, 'Sensor 3': 1550035, 'Sensor 4': 1560203, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150259826, 'Packet counter': 56556, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550034, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150260826, 'Packet counter': 56557, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150261826, 'Packet counter': 56558, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150262826, 'Packet counter': 56559, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150263826, 'Packet counter': 56560, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530084, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150264826, 'Packet counter': 56561, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530083, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:19.464305', 'GTR timestamp': 2150265826, 'Packet counter': 56562, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530083, 'Sensor 2': 1550035, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
